,user_id,book_id,Rating
73430,286,226,5
20341,286,2167,3
68318,286,7199,3
33300,286,165,5
38942,286,328,5
63468,286,7129,3
49299,286,770,4
11491,286,598,5
30069,286,25,4
55093,286,648,4
54736,286,1980,3
69276,286,1632,5
30218,286,270,5
29129,286,3547,5
2372,286,6990,4
44396,286,1106,5
62704,286,1436,4
44183,286,441,5
4586,286,313,4
32630,286,8406,4
76004,286,5120,4
23795,286,3780,4
75999,286,4500,3
61893,286,6974,3
31106,286,101,3
74849,286,4564,4
73575,286,3993,2
20725,286,2832,4
57399,286,1578,4
75987,286,1435,4
62191,286,1462,4
52524,286,1373,5
31232,286,7555,5
57347,286,2512,4
66966,286,3489,5
76011,286,987,3
38819,286,6319,5
55515,286,122,5
76040,286,8139,4
76024,286,7652,3
75783,286,555,3
62145,286,979,2
40189,286,6785,3
47887,286,1372,4
56925,286,2095,5
32817,286,874,4
61975,286,631,4
76020,286,1457,5
76303,290,1200,4
55850,290,275,5
9969,290,162,5
27692,290,208,4
35687,291,267,5
46570,291,556,5
33511,291,4617,5
11370,291,228,5
73407,291,593,4
16487,291,546,5
29374,291,510,5
38943,291,328,5
4587,291,313,5
76310,291,814,3
45718,291,666,4
46521,291,778,4
44452,291,1784,5
21587,291,1281,5
45854,291,1062,5
45919,291,1065,5
45448,291,8035,5
13814,291,239,5
16995,291,507,4
71037,291,1087,5
45400,291,1218,5
64315,291,833,5
8836,291,146,4
76325,291,7673,5
35688,292,267,3
21588,292,1281,4
4588,292,313,5
50569,296,1308,5
30219,296,270,5
470,299,1273,5
76334,299,862,4
76331,299,1309,4
48928,299,654,4
15443,300,253,3
23449,300,1030,5
30220,300,270,5
62451,300,1237,4
21040,300,1086,4
23976,300,1322,5
16996,300,507,4
17960,300,155,4
23648,300,1195,5
22193,300,1369,5
35068,300,1083,4
26893,300,151,3
7773,300,174,4
76335,304,862,5
8597,305,5884,5
45449,305,8035,5
43512,305,4976,3
40124,305,1153,5
76357,305,1681,3
50142,305,3426,5
76367,305,3724,4
76349,305,393,5
37430,305,5205,3
74063,305,4872,3
42532,305,3800,5
12280,305,5259,5
38064,305,5550,4
40304,305,1483,5
76377,305,3977,4
30733,305,484,4
76371,305,4624,5
32818,305,874,4
44184,305,441,4
41695,305,1143,4
40356,305,4859,5
48618,305,166,5
51257,305,3163,2
38430,307,106,5
1969,307,0,5
54321,307,8297,4
53606,307,6395,5
17961,307,155,4
60973,307,1693,5
31363,307,3186,5
24379,307,37,5
54095,307,7066,4
3984,307,2946,5
44185,307,441,5
23316,307,515,4
43237,307,868,4
14012,307,572,4
6951,307,5,5
76382,307,1236,5
29564,307,2028,5
4426,307,680,5
55143,307,1502,4
41540,307,523,5
40913,307,612,5
2562,307,1001,3
15755,307,611,5
62807,307,1371,5
45137,307,683,4
42023,307,1772,4
23805,307,621,5
19526,307,832,5
10784,307,1,5
5914,307,8499,5
67072,307,8047,4
20006,307,902,5
43740,307,582,5
27693,307,208,5
59378,307,899,5
3098,307,2,5
5511,307,4,5
48790,307,382,5
65479,307,1504,5
6213,307,152,3
58753,307,1274,4
44629,307,1239,5
73689,307,1691,5
4589,307,313,4
16488,307,546,4
20824,307,3378,4
40515,307,3302,5
20342,307,2167,5
18889,307,3420,2
23166,307,1004,5
41696,307,1143,5
53900,307,3712,4
22318,307,189,5
28092,307,3176,5
51209,307,4997,5
133,307,7307,5
49771,307,8478,5
7353,307,4501,5
9429,307,3,5
3689,307,105,4
11877,307,7097,5
41091,307,688,5
76437,308,782,3
50964,308,7198,5
76458,308,2598,3
60411,308,1549,4
65269,308,1358,2
57232,308,581,5
76451,308,1219,5
44311,308,7990,4
57136,308,1117,5
16489,308,546,5
4427,308,680,5
6470,308,344,4
59504,308,6972,3
937,308,457,5
51469,308,886,4
38642,308,388,3
19011,308,6272,4
45004,308,175,4
22820,308,1949,5
3985,308,2946,4
76430,308,1118,4
42708,308,314,4
73921,312,1481,3
64316,312,833,2
76544,312,1069,2
28101,312,1189,4
37394,312,8078,4
46135,312,1064,3
76531,312,8049,2
76554,312,4023,4
34551,312,590,5
66042,312,1191,3
33716,312,615,4
73872,312,7522,2
76464,312,8056,3
45920,312,1065,5
72761,312,1294,1
17852,312,998,5
45605,312,1165,5
76496,312,692,4
69736,312,591,3
45891,312,6563,2
76486,312,1482,2
55571,312,681,2
45855,312,1062,3
33394,312,1190,4
44453,312,1784,3
21589,312,1281,5
46136,313,1064,5
15756,313,611,5
17659,313,487,4
76497,313,692,5
40914,313,612,5
4590,313,313,4
21320,313,1517,5
26417,313,3225,5
60812,313,211,5
22319,313,189,5
44454,313,1784,5
76532,313,8049,4
23734,313,1253,4
34552,313,590,5
24205,313,1511,5
76643,313,1063,3
76465,313,8056,5
21590,313,1281,4
21468,313,1523,5
76615,313,1067,5
471,313,1273,5
45856,313,1062,5
73408,313,593,4
76612,313,1521,4
76604,313,1505,4
19079,313,1519,4
76601,313,1507,1
76564,313,1066,4
33610,313,1180,5
72762,313,1294,4
73160,313,1506,2
45892,313,6563,4
49087,313,749,1
45606,313,1165,5
65480,313,1504,3
19930,313,1514,5
47724,313,1520,4
42406,313,450,2
75516,313,1516,5
49932,313,589,4
65136,313,1243,3
55144,313,1502,1
32430,314,7111,4
1937,314,2445,5
12831,314,910,5
46035,314,3546,5
51010,314,469,4
71670,314,2881,5
2563,314,1001,5
29489,314,804,4
53101,314,1380,3
6471,314,344,5
5187,314,767,5
6119,314,1739,4
8093,314,143,4
76679,314,1991,4
11599,314,807,5
46987,314,806,5
76673,314,803,5
27255,314,5544,5
12911,314,2037,4
26328,314,1880,5
4303,314,21,4
17962,314,155,3
3690,314,105,5
25,314,766,5
29130,314,3547,4
47979,314,4457,5
16490,314,546,4
5073,314,2014,5
36828,314,1109,4
13622,314,9,4
9153,314,854,5
23714,314,808,4
26303,314,802,4
76657,314,810,4
397,314,2015,5
7659,314,3253,5
76704,314,4458,5
12765,314,3554,5
45005,314,175,5
27694,314,208,4
76709,314,5545,5
59379,314,899,3
7774,314,174,3
13069,314,2444,5
43953,314,577,4
15103,314,1738,4
21041,314,1086,4
76732,315,460,3
76721,315,1533,4
76957,317,884,3
76962,317,2626,3
18736,317,6800,4
3099,317,2,4
9258,317,348,5
66664,317,7010,4
26894,317,151,4
2564,317,1001,5
76746,317,7831,3
15211,317,249,4
76933,317,1577,3
76735,317,3660,4
45274,317,1247,5
63412,317,2681,3
45090,317,1246,5
4304,317,21,4
48929,317,654,4
34553,317,590,4
11684,317,730,5
19527,317,832,4
17963,317,155,5
55782,317,4623,3
27695,317,208,4
44630,317,1239,5
64667,317,4504,5
15104,317,1738,4
76781,317,3659,4
44963,317,1241,5
8094,317,143,3
13907,317,6106,4
13371,317,1571,4
76790,317,1565,4
7775,317,174,4
76807,317,237,5
76812,317,1574,3
76816,317,6537,4
76820,317,2966,3
29098,317,709,5
6120,317,1739,4
28219,317,7524,2
45530,317,1098,3
12647,317,1573,4
39754,317,1819,2
46652,317,1409,4
52923,317,241,5
44921,317,1240,5
13531,317,11,3
50307,317,794,5
76759,317,2997,3
11371,317,228,4
4528,317,8076,4
19180,317,1615,4
41240,317,493,3
76874,317,2623,5
76870,317,4863,4
76842,317,2082,3
52882,317,3760,4
10587,317,505,4
32681,317,5984,4
74279,317,5341,5
59781,317,4686,3
45138,317,683,5
14156,317,187,3
37431,317,5205,4
76917,317,5223,4
20726,317,2832,4
76756,317,2952,3
54242,317,1634,4
76749,317,1209,3
14665,317,691,4
42930,317,3574,3
76922,317,6807,3
33301,317,165,3
40592,317,863,4
76970,318,1567,4
32819,318,874,5
77692,319,4538,4
28886,319,2418,4
72623,319,6898,4
14666,319,691,4
77680,319,5454,5
75336,319,2322,4
77492,319,3415,4
1081,319,3170,4
77737,319,4303,5
733,319,1216,3
77176,319,8276,3
44713,319,8470,3
76875,319,2623,3
56222,319,4747,2
53901,319,3712,2
22320,319,189,3
22615,319,514,2
77507,319,8294,2
18737,319,6800,5
77695,319,7767,5
77698,319,5453,5
75134,319,1692,4
77701,319,7406,3
40381,319,4674,3
77704,319,5122,4
77724,319,1607,5
44743,319,6795,4
77502,319,8151,5
43404,319,509,4
38896,319,5854,5
75175,319,3177,4
77732,319,2285,5
7354,319,4501,5
76750,319,1209,2
11274,319,1658,4
77155,319,1575,5
77173,319,5633,4
4049,319,114,1
6734,319,1088,4
37432,319,5205,4
77747,319,1531,3
72902,319,3175,4
77159,319,1055,3
77791,319,2625,5
32682,319,5984,5
73690,319,1691,4
77795,319,7628,3
77663,319,6156,4
77801,319,3280,3
77807,319,6788,5
73839,319,8417,5
6472,319,344,4
77814,319,1652,3
77841,319,3464,1
76722,319,1533,4
43585,319,7013,4
77672,319,5455,3
15105,319,1738,4
77829,319,3463,4
54452,319,8198,3
77817,319,6036,5
27696,319,208,3
66834,319,8486,3
77740,319,6787,3
45401,319,1218,4
77775,319,3462,5
12648,319,1573,5
56307,319,675,2
77750,319,1234,1
69236,319,1039,3
58754,319,1274,4
75826,319,5631,4
77497,319,5784,4
52866,319,2826,4
77152,319,7214,3
44631,319,1239,5
19418,319,718,4
68836,319,1035,2
12323,319,235,3
76813,319,1574,4
16391,319,232,3
64864,319,1336,5
47606,319,1924,2
56251,319,679,3
77758,319,6960,3
72286,319,6985,4
77684,319,2867,5
44964,319,1241,5
29261,319,406,5
69607,319,7833,3
74652,319,2401,2
13372,319,1571,5
77390,319,3107,3
61894,319,6974,3
35964,319,6186,2
77638,319,3553,4
52462,319,6122,3
48343,319,3457,4
76383,319,1236,4
77632,319,7286,3
77370,319,4308,5
1970,319,0,5
77629,319,8079,3
72763,319,1294,5
77626,319,5634,3
77365,319,7344,4
77618,319,6984,4
25074,319,7279,3
77614,319,6456,2
54843,319,4752,3
55572,319,681,2
63477,319,7857,4
77393,319,1235,4
57867,319,7168,2
13908,319,6106,4
62033,319,2937,3
875,319,6423,4
33395,319,1190,3
77847,319,5783,5
45139,319,683,4
10005,319,2127,3
72022,319,4537,5
66062,319,2957,3
4428,319,680,3
77415,319,1530,4
10091,319,2776,4
10588,319,505,4
134,319,7307,3
77110,319,6404,4
77107,319,5911,4
7776,319,174,4
77081,319,4285,4
74307,319,7100,4
28546,319,2031,2
33989,319,4453,2
56572,319,674,2
77541,319,5650,5
77406,319,1659,4
77238,319,5465,3
77607,319,5668,3
54096,319,7066,3
77065,319,6935,3
77275,319,2270,4
37199,319,8,4
77581,319,3277,3
77076,319,6975,4
77272,319,1529,5
77071,319,3461,4
77269,319,5909,2
77550,319,5630,2
9430,319,3,3
77060,319,7132,4
61486,319,4541,2
21999,319,405,5
77266,319,5910,3
22008,319,4845,4
13623,319,9,3
77248,319,8036,4
46653,319,1409,5
77245,319,4539,5
77553,319,6683,3
24689,319,1034,3
77571,319,7588,4
44922,319,1240,5
77420,319,5761,4
77586,319,8010,5
3691,319,105,3
38431,319,106,2
77604,319,7122,4
33558,319,1272,4
77547,319,6302,3
77359,319,1231,1
77035,319,1653,4
77038,319,4915,3
60974,319,1693,5
77333,319,409,5
5512,319,4,5
68254,319,672,3
77326,319,1526,4
76259,319,3741,4
38944,319,328,5
77042,319,7036,4
48399,319,3460,5
61607,319,1938,4
77321,319,7605,5
12074,319,8019,4
19181,319,1615,5
6121,319,1739,5
77589,319,2624,4
42931,319,3574,3
47210,319,3427,3
52335,319,686,3
34023,319,892,4
39526,319,921,5
77899,319,1572,3
66480,319,5479,3
45275,319,1247,5
77903,319,8170,4
56152,319,673,3
60614,319,7338,3
10785,319,1,3
45091,319,1246,5
77907,319,3417,4
68185,319,1806,2
76980,319,5669,2
55695,319,682,4
31480,319,113,2
77470,319,8196,3
15511,319,1918,5
77462,319,1534,4
77114,319,678,2
77458,319,7356,4
77452,319,3123,4
3100,319,2,4
48160,319,6662,3
17964,319,155,3
11685,319,730,5
19012,319,6272,3
77854,319,3637,4
23167,319,1004,3
75045,319,4509,4
5074,319,2014,3
77181,319,7747,2
77523,319,6899,4
55976,319,8449,5
66665,319,7010,4
77186,319,6620,5
77528,319,8336,4
71909,319,8009,3
68709,319,8337,3
77890,319,5632,4
77893,319,7665,4
28102,319,1189,2
4305,319,21,3
48930,319,654,3
72381,319,8512,4
54322,319,8297,3
23649,319,1195,3
77193,319,6108,2
20825,319,3378,3
77479,319,5846,4
77922,319,8479,2
77913,319,7768,5
77448,319,5483,3
20573,319,2496,5
77439,319,3867,4
65357,319,1194,3
77925,319,2797,3
66266,319,7692,3
54797,319,4753,3
77435,319,5667,3
77538,319,5635,4
77975,319,3416,3
77984,319,5636,2
52251,319,719,3
77987,319,4280,3
60737,319,5452,5
3986,319,2946,3
62084,319,4633,4
77991,319,389,3
78003,319,7134,2
78006,319,1248,4
78011,319,6216,4
78025,319,7339,3
77424,319,5511,2
59493,319,1527,4
77954,319,4305,4
6952,319,5,5
77018,319,677,2
77443,319,3727,3
34934,319,1071,3
77933,319,3456,4
76983,319,7856,3
53066,319,4309,4
76987,319,1230,4
9259,319,348,3
73461,319,7554,4
33611,319,1180,2
77532,319,5779,5
77516,319,5711,1
77140,319,2973,4
74214,319,4846,4
19528,319,832,5
77015,319,1758,3
62978,320,1927,4
58177,320,728,4
45092,322,1246,5
44923,322,1240,5
71916,322,1249,3
45276,322,1247,5
44632,322,1239,5
45140,322,683,5
44965,322,1241,5
76751,323,1209,5
76934,323,1577,4
19830,326,213,2
40844,326,420,3
23977,326,1322,5
43329,326,5203,4
44780,326,13,4
567,326,309,3
41412,326,522,4
67991,326,8149,4
32969,326,831,3
39047,326,233,2
59737,326,8189,3
20343,326,2167,5
5317,326,173,5
51470,326,886,4
78169,326,7846,4
26895,326,151,4
8408,326,818,3
76135,326,6729,5
78173,326,6740,2
50293,326,2544,4
78188,326,2542,3
78208,326,7835,3
29795,326,431,5
38175,326,1033,4
19182,326,1615,4
62192,326,1462,4
2373,326,6990,4
46571,326,556,4
44419,326,365,5
78225,326,1591,3
43741,326,582,5
39496,326,2585,5
66256,326,2474,4
23317,326,515,3
78157,326,2146,4
35069,326,1083,3
78096,326,2541,3
43954,326,577,5
78142,326,5515,4
52376,326,1060,4
64165,326,6446,2
21042,326,1086,5
78086,326,3326,3
51516,326,980,5
78069,326,1623,5
60936,326,2830,3
78061,326,3325,3
36026,326,219,2
15757,326,611,5
38432,326,106,3
44186,326,441,5
40105,326,1609,4
78055,326,7663,4
78151,326,2629,4
76252,326,5653,5
69945,326,620,4
7777,326,174,3
17965,326,155,3
26785,326,915,4
1528,326,4680,4
32798,326,1201,3
37433,326,5205,5
54894,326,1604,4
23083,326,475,4
78320,326,2342,5
25569,326,595,3
41541,326,523,4
27336,326,6661,5
30914,326,2676,2
36537,326,404,5
78316,326,6345,5
12028,326,7758,4
49464,326,744,5
36895,326,511,4
30791,326,2253,4
43238,326,868,3
64364,326,1091,4
75784,326,555,4
78276,326,2543,4
37357,326,8500,4
46017,326,3797,3
16997,326,507,5
70725,326,1601,5
78241,326,7243,3
14435,326,530,5
78252,326,4013,3
35474,326,295,2
31296,326,111,4
60466,326,278,4
70221,326,8445,5
49635,326,1125,4
78136,326,1612,5
78256,326,3199,4
58386,326,1680,2
78270,326,6264,4
24380,326,37,5
43586,326,7013,5
27697,326,208,4
50994,326,850,3
9154,327,854,5
78873,327,1859,4
77334,327,409,5
29918,327,3057,4
78889,327,1853,4
78881,327,1874,4
78868,327,1872,4
39755,327,1819,4
38988,327,324,4
59287,327,1765,3
78886,327,1867,4
48886,327,917,5
59380,327,899,4
75379,327,7646,5
29652,327,2975,3
11825,327,19,5
33717,327,615,4
45006,327,175,4
27698,327,208,3
40593,327,863,3
26039,327,889,4
6735,327,1088,5
29565,327,2028,4
29549,327,735,5
41542,327,523,3
49088,327,749,5
36896,327,511,4
25030,327,6983,4
8095,327,143,4
16325,327,950,5
75435,327,1845,4
11686,327,730,5
29778,327,1503,5
68466,327,959,4
43176,327,568,5
78858,327,4080,3
18452,327,8066,4
78840,327,4862,5
68948,327,3395,2
26896,327,151,3
1529,327,4680,2
56014,327,701,5
78844,327,1970,3
29796,327,431,4
63619,327,7145,5
72568,327,1964,5
9260,327,348,5
22579,327,962,4
11905,327,1650,4
78847,327,186,5
78834,327,6037,3
78529,327,7170,3
5887,327,4594,4
78526,327,7620,3
60688,327,2034,2
78521,327,1869,5
28690,327,2123,5
6953,327,5,3
60715,327,2684,4
50743,327,495,3
78509,327,520,2
60744,327,265,4
62085,327,4633,3
78504,327,1841,2
78533,327,1858,4
50694,327,1009,4
20007,327,902,3
62072,327,6506,4
60813,327,211,4
55624,327,4909,2
69962,327,1491,3
78470,327,7106,2
7660,327,3253,5
78458,327,694,4
10006,327,2127,5
4429,327,680,3
10589,327,505,5
78497,327,1837,4
17853,327,998,4
28138,327,2406,4
78537,327,5792,5
78640,327,1835,4
74985,327,5610,4
38832,327,2131,5
17282,327,610,3
43742,327,582,3
10786,327,1,3
26237,327,2772,5
78635,327,5270,3
78630,327,843,3
78624,327,1852,4
78605,327,5419,5
62146,327,979,4
74507,327,2407,4
36177,327,334,4
2443,327,1697,4
78591,327,3747,3
78582,327,7672,3
74976,327,1559,5
78566,327,1684,4
74539,327,3622,5
78555,327,1846,3
78551,327,2862,4
78544,327,7400,4
78540,327,5493,5
55397,327,6657,5
17966,327,155,1
42479,327,2586,4
17433,327,5629,5
26329,327,1880,5
21975,327,3014,5
4529,327,8076,5
78353,327,7699,2
50298,327,3168,3
35426,327,78,5
17578,327,5749,5
78339,327,7031,4
61504,327,1909,5
26,327,766,4
35475,327,295,5
61597,327,1832,4
78335,327,5340,5
78324,327,1861,4
61206,327,7343,3
4591,327,313,5
24723,327,6954,4
61301,327,8362,4
74732,327,220,5
35689,327,267,3
55516,327,122,4
22016,327,960,5
8041,327,5339,5
22028,327,1982,5
78328,327,2330,5
22194,327,1369,3
74795,327,1665,5
61656,327,2923,3
36027,327,219,4
78449,327,957,2
28547,327,2031,2
876,327,6423,5
60872,327,961,4
78421,327,3184,3
61895,327,6974,4
78412,327,3023,3
78405,327,7250,4
78401,327,3888,5
74653,327,2401,2
22116,327,4731,3
17494,327,4777,2
55573,327,681,3
78377,327,1544,4
78366,327,1113,1
10092,327,2776,2
44187,327,441,5
78361,327,7654,4
70083,327,1490,4
52525,327,1373,4
28220,327,7524,4
60975,327,1693,4
78170,327,7846,5
78385,327,6273,5
20826,327,3378,1
22274,327,356,3
69821,327,1840,4
59883,327,148,5
75155,327,7319,4
22456,327,341,4
51258,327,3163,3
4050,327,114,3
78718,327,1864,5
78715,327,6407,3
19931,327,1514,4
75135,327,1692,1
568,327,309,4
73740,327,6219,3
5915,327,8499,3
71095,327,1208,2
52924,327,241,4
78712,327,1871,4
78709,327,6040,4
78704,327,6041,4
42370,327,5187,5
29099,327,709,4
71068,327,5045,3
78693,327,4311,3
49465,327,744,4
78690,327,407,4
78685,327,412,5
29131,327,3547,5
25334,327,5604,5
78727,327,3758,5
78759,327,4829,3
78815,327,2571,3
38945,327,328,5
9431,327,3,4
16491,327,546,4
11600,327,807,5
24206,327,1511,4
68996,327,3396,3
73019,327,8519,4
44821,327,618,2
1918,327,898,1
72195,327,2888,5
78739,327,3447,5
29324,327,799,1
78790,327,4180,5
29287,327,842,3
3987,327,2946,3
78786,327,1972,3
72264,327,2096,3
55921,327,667,4
75222,327,1857,5
53687,327,1465,2
1455,327,579,5
72311,327,597,4
78763,327,2057,5
34024,327,892,5
77759,327,6960,3
55865,327,547,3
42397,327,480,4
34554,327,590,5
734,327,1216,5
17137,327,900,2
28887,327,2418,4
1082,327,3170,5
22321,327,189,5
43637,327,5316,4
62705,327,1436,4
49772,327,8478,3
20220,327,905,4
40357,327,4859,4
70759,327,2052,3
2783,327,651,3
62452,327,1237,2
24863,327,663,4
55353,327,6123,4
72850,327,1713,4
62410,327,1836,2
9828,327,307,3
40029,327,179,5
62346,327,7271,4
17230,327,55,4
72840,327,5741,5
6926,327,5928,4
41697,327,1143,4
40414,327,2372,2
49636,327,1125,2
57233,327,581,5
57201,327,2174,4
78669,327,1545,3
62902,327,841,3
71032,327,3735,4
78661,327,4700,4
21727,327,891,5
25570,327,595,4
55145,327,1502,3
12029,327,7758,4
42407,327,450,3
261,327,2018,5
16998,327,507,3
70919,327,1862,4
51011,327,469,3
20258,327,53,5
36436,327,416,3
69435,327,693,5
53574,327,1823,3
70847,327,516,2
69493,327,7813,4
24381,327,37,3
44571,327,399,4
62808,327,1371,3
26185,327,349,5
62780,327,2978,3
78829,327,1855,4
78895,327,8197,4
68460,327,408,4
73975,327,1971,5
37434,327,5205,4
31843,327,3453,3
13522,327,188,5
1247,327,263,5
42850,327,246,3
48619,327,166,3
6214,327,152,1
66967,327,3489,5
47725,327,1520,4
6473,327,344,4
15590,327,139,4
20427,327,848,5
67004,327,6079,3
14667,327,691,4
20612,327,7288,5
32099,327,710,4
21043,327,1086,5
56267,327,3749,3
30960,327,414,4
53213,327,230,5
67185,327,4952,2
45893,327,6563,4
52803,327,1848,5
78978,327,1849,4
67241,327,1321,5
78982,327,1621,5
7355,327,4501,5
72402,327,6359,4
23806,327,621,3
21469,327,1523,5
25787,327,3046,3
56966,327,3158,4
56857,327,1616,2
53082,327,8155,3
56153,327,673,2
73203,327,3820,5
73691,327,1691,2
27234,327,1384,4
12912,327,2037,5
21219,327,422,4
39570,327,838,5
8598,327,5884,3
12199,327,1162,5
73273,327,5716,4
18940,327,247,4
13532,327,11,4
27536,327,1051,4
14594,327,7,5
25518,327,2108,4
57923,327,639,3
7778,327,174,3
53848,327,1844,5
47125,327,1957,4
73657,327,2162,5
75877,327,6353,4
39388,327,1850,5
56845,327,1712,3
64668,327,4504,3
58387,327,1680,4
3591,327,2112,4
47607,327,1924,4
58945,327,1512,4
31233,327,7555,5
77141,327,2973,3
12324,327,235,5
46919,327,3112,3
27400,327,906,4
22992,327,3585,3
67484,327,1099,3
54576,327,1628,3
39048,327,233,5
13748,327,840,5
48344,327,3457,4
22901,327,835,3
72419,327,6352,3
67796,327,1687,4
54097,327,7066,1
42508,327,1651,5
73772,327,4127,5
30635,327,453,3
5513,327,4,3
41413,327,522,3
2565,327,1001,4
46988,327,806,5
45607,327,1165,5
45719,327,666,3
20480,327,318,3
15212,327,249,5
64740,327,1042,3
8837,327,146,3
42189,327,687,3
73161,327,1506,5
42249,327,1737,4
38433,327,106,1
21271,327,908,4
37679,327,5568,5
19183,327,1615,5
78997,327,1969,5
64853,327,74,4
65774,327,4688,3
53902,327,3712,1
5256,327,1551,1
64816,327,6406,4
56594,327,6640,4
30792,327,2253,5
79003,327,4139,4
48492,327,1766,5
76384,327,1236,3
58851,327,1354,3
20515,327,2677,4
56223,327,4747,2
79006,327,3419,5
25470,327,6697,5
39205,327,243,5
40845,327,420,5
48472,327,2818,4
5318,327,173,5
25381,327,879,4
26673,327,2695,4
30734,327,484,2
45450,327,8035,3
79012,327,7716,5
64420,327,1111,2
1971,327,0,4
57799,327,6651,3
39170,327,5660,4
78993,327,6114,5
3617,327,857,5
54465,327,1902,4
68186,327,1806,1
78953,327,7559,5
78956,327,1965,5
54323,327,8297,1
3101,327,2,5
53102,327,1380,4
46741,327,1910,1
65162,327,1834,4
14157,327,187,5
13624,327,9,5
23693,327,6271,4
65623,327,2042,4
7617,327,413,5
14436,327,530,5
18519,327,1149,5
21321,327,1517,5
78960,327,1866,4
78963,327,1873,5
52687,327,1047,4
78920,327,410,5
31680,327,724,5
39482,327,2397,5
78968,327,1847,3
78926,327,1968,4
78909,327,1671,4
78945,327,2686,3
78938,327,1856,4
78932,327,1966,3
32567,327,6704,5
20563,327,5155,3
56772,327,7433,4
13086,327,6292,5
13246,327,60,4
135,327,7307,4
472,327,1273,4
46323,327,661,5
78929,327,5791,5
71961,327,1250,5
6407,327,2855,5
31364,327,3186,3
75906,327,8143,4
20700,327,1107,5
1388,327,7337,3
25235,327,7364,4
19729,327,164,3
26786,327,915,4
15758,327,611,3
9114,327,454,5
32230,327,1993,5
13116,327,1429,5
45202,327,765,4
3692,327,105,4
22755,327,4732,5
31573,327,750,5
66369,327,1202,5
78899,327,1868,4
19718,327,203,5
78906,327,5790,5
72365,327,7668,5
30052,327,958,2
74211,327,1912,3
23450,327,1030,4
48721,327,563,4
56404,327,7314,3
78973,327,2861,4
23168,327,1004,5
19529,327,832,2
75486,327,4953,3
14013,327,572,5
12150,327,2256,3
42204,327,6424,5
19080,327,1519,5
24055,327,2858,4
32683,327,5984,1
30047,327,439,4
37311,327,7865,1
78903,327,3223,4
41092,327,688,5
64255,327,839,1
13291,327,3912,4
71786,327,3365,3
36748,329,1291,4
79192,329,3743,3
79318,329,1220,3
19808,329,131,4
79031,329,5504,3
48204,329,5258,4
8838,329,146,4
43743,329,582,2
31481,329,113,5
65309,329,1120,4
79034,329,4517,3
60011,329,8442,4
42250,329,1737,4
29132,329,3547,4
79402,329,5235,4
11275,329,1658,4
52222,329,5233,3
25382,329,879,2
52638,329,508,4
13247,329,60,4
43955,329,577,3
79058,329,5957,2
21420,329,2033,4
67485,329,1099,4
52629,329,2288,2
79063,329,3486,3
13815,329,239,3
5916,329,8499,4
79240,329,2472,4
79303,329,5406,5
79220,329,494,2
18738,329,6800,5
79399,329,6461,4
52526,329,1373,2
47026,329,3839,4
41093,329,688,5
59862,329,539,2
35302,329,1122,4
79216,329,2972,3
65536,329,7723,4
27401,329,906,4
13236,329,1221,2
79183,329,1904,3
79298,329,7381,4
55398,329,6657,4
38176,329,1033,5
39677,329,544,2
3102,329,2,1
65404,329,474,1
79307,329,5821,3
65567,329,3665,5
50744,329,495,3
569,329,309,5
4051,329,114,5
71096,329,1208,2
35070,329,1083,4
12649,329,1573,5
79204,329,3950,3
47430,329,8518,3
38667,329,6080,3
74405,329,7812,2
79112,329,3850,3
79405,329,3954,4
44455,329,1784,3
64981,329,473,4
24382,329,37,5
4172,329,3373,4
37930,329,2415,4
51922,329,424,2
57202,329,2174,2
49586,329,1455,3
46179,329,2726,5
66161,329,1121,1
14437,329,530,5
31681,329,724,4
54466,329,1902,2
26608,329,2115,3
79210,329,4881,2
4430,329,680,3
31234,329,7555,3
43638,329,5316,5
62706,329,1436,3
24525,329,24,4
79109,329,8334,5
69963,329,1491,3
57234,329,581,4
20132,329,536,4
46071,329,2728,5
52057,329,8123,4
79102,329,2477,2
79387,329,5956,3
7779,329,174,4
34555,329,590,4
79098,329,4242,3
79350,329,4946,3
32431,329,7111,4
37983,329,2008,3
79105,329,6737,3
51012,329,469,4
79408,329,40,4
20259,329,53,5
79411,329,1617,3
67242,329,1321,5
69822,329,1840,3
79132,329,1900,4
17967,329,155,1
79324,329,5917,3
79090,329,4693,3
11216,329,1954,2
79123,329,3316,3
79077,329,1906,3
79284,329,4511,3
79430,329,7547,4
66555,329,4779,3
71069,329,5045,2
79434,329,7734,3
23318,329,515,3
52377,329,1060,5
79073,329,1984,2
79321,329,5236,3
69379,329,1019,4
79327,329,1896,4
74064,329,4872,2
71962,329,1250,4
79213,329,5490,4
79117,329,8099,4
16999,329,507,4
12030,329,7758,3
43711,329,6618,3
60269,329,1897,4
64913,329,8087,4
13909,329,6106,3
40030,329,179,4
38023,329,133,3
21728,329,891,3
938,329,457,5
79120,329,338,1
52116,329,2314,3
46417,329,2727,5
34889,329,7868,4
13373,329,1571,5
45921,329,1065,3
75785,329,555,3
48216,329,5261,4
79246,329,2554,3
79439,329,6808,3
79358,329,425,3
16492,329,546,5
63934,329,2371,4
70506,329,89,3
43203,329,4372,3
11959,329,1090,4
15759,329,611,5
22798,329,532,5
48540,329,112,5
44037,329,1105,4
12075,329,8019,3
79290,329,5402,4
24093,329,472,4
36897,329,511,4
73136,329,3908,2
70163,329,5386,3
46654,329,1409,3
59381,329,899,4
63747,329,2482,5
55517,329,122,4
54577,329,1628,3
